Order_ID,Order_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Year,Month,Profit_Margin
ORD-2021-0405,2020-05-15 00:00:00,Same Day,Consumer,Central,Technology,Copiers,878.98,6,0.2,133.83,2020,5,15.23
ORD-2021-0406,2020-05-15 08:00:00,Same Day,Corporate,East,Furniture,Tables,829.28,8,0.1,63.07,2020,5,7.61
ORD-2021-0407,2020-05-15 16:00:00,Second Class,Home Office,South,Office Supplies,Art,61.43,1,0.1,29.66,2020,5,48.28
ORD-2021-0408,2020-05-16 00:00:00,First Class,Consumer,Central,Technology,Copiers,617.97,6,0.0,130.24,2020,5,21.08
ORD-2021-0409,2020-05-16 08:00:00,Same Day,Consumer,Central,Office Supplies,Binders,203.75,1,0.0,51.85,2020,5,25.45
ORD-2021-0410,2020-05-16 16:00:00,Same Day,Home Office,South,Furniture,Tables,418.02,1,0.2,27.45,2020,5,6.57
ORD-2021-0411,2020-05-17 00:00:00,Second Class,Home Office,West,Office Supplies,Storage,31.21,8,0.3,1.23,2020,5,3.94
ORD-2021-0412,2020-05-17 08:00:00,Second Class,Consumer,Central,Office Supplies,Binders,56.61,7,0.2,7.49,2020,5,13.23
ORD-2021-0413,2020-05-17 16:00:00,Standard Class,Home Office,West,Office Supplies,Paper,76.25,3,0.1,17.89,2020,5,23.46
ORD-2021-0414,2020-05-18 00:00:00,Same Day,Corporate,West,Office Supplies,Storage,231.46,6,0.0,55.78,2020,5,24.1
ORD-2021-0415,2020-05-18 08:00:00,Standard Class,Corporate,Central,Furniture,Chairs,618.43,9,0.2,36.89,2020,5,5.97
ORD-2021-0416,2020-05-18 16:00:00,Same Day,Consumer,East,Office Supplies,Binders,226.55,7,0.0,58.38,2020,5,25.77
ORD-2021-0417,2020-05-19 00:00:00,Standard Class,Corporate,West,Office Supplies,Paper,93.02,12,0.4,0.94,2020,5,1.01
ORD-2021-0418,2020-05-19 08:00:00,Second Class,Corporate,Central,Technology,Phones,713.32,3,0.3,81.69,2020,5,11.45
ORD-2021-0419,2020-05-19 16:00:00,First Class,Consumer,West,Office Supplies,Binders,82.2,14,0.2,12.15,2020,5,14.78
ORD-2021-0420,2020-05-20 00:00:00,Second Class,Home Office,South,Technology,Machines,725.73,14,0.4,65.03,2020,5,8.96
ORD-2021-0421,2020-05-20 08:00:00,Standard Class,Consumer,East,Furniture,Chairs,339.2,13,0.0,43.81,2020,5,12.92
ORD-2021-0422,2020-05-20 16:00:00,Standard Class,Corporate,East,Furniture,Tables,878.61,6,0.2,71.39,2020,5,8.13
ORD-2021-0423,2020-05-21 00:00:00,First Class,Consumer,South,Furniture,Tables,1029.33,11,0.0,106.11,2020,5,10.31
ORD-2021-0424,2020-05-21 08:00:00,Same Day,Consumer,South,Furniture,Bookcases,310.52,4,0.4,16.77,2020,5,5.4
ORD-2021-0425,2020-05-21 16:00:00,Standard Class,Corporate,West,Technology,Accessories,1729.2,14,0.0,342.61,2020,5,19.81
ORD-2021-0426,2020-05-22 00:00:00,Standard Class,Corporate,South,Office Supplies,Art,164.03,13,0.2,35.48,2020,5,21.63
ORD-2021-0427,2020-05-22 08:00:00,Standard Class,Consumer,East,Furniture,Tables,606.41,3,0.3,41.26,2020,5,6.8
ORD-2021-0428,2020-05-22 16:00:00,First Class,Corporate,South,Office Supplies,Paper,64.35,9,0.0,0.41,2020,5,0.64
ORD-2021-0429,2020-05-23 00:00:00,Second Class,Corporate,Central,Technology,Phones,915.62,10,0.1,159.44,2020,5,17.41
ORD-2021-0430,2020-05-23 08:00:00,Standard Class,Corporate,Central,Technology,Phones,847.33,2,0.2,132.31,2020,5,15.61
ORD-2021-0431,2020-05-23 16:00:00,First Class,Corporate,West,Technology,Accessories,583.94,1,0.1,95.71,2020,5,16.39
ORD-2021-0432,2020-05-24 00:00:00,Standard Class,Corporate,East,Furniture,Bookcases,279.97,14,0.0,22.25,2020,5,7.95
ORD-2021-0433,2020-05-24 08:00:00,Same Day,Corporate,Central,Office Supplies,Fasteners,195.34,2,0.0,44.64,2020,5,22.85
ORD-2021-0434,2020-05-24 16:00:00,First Class,Home Office,South,Office Supplies,Storage,64.41,7,0.0,1.05,2020,5,1.63
ORD-2021-0435,2020-05-25 00:00:00,Standard Class,Consumer,Central,Office Supplies,Paper,111.2,10,0.3,16.55,2020,5,14.88
ORD-2021-0436,2020-05-25 08:00:00,First Class,Corporate,Central,Technology,Copiers,1534.21,1,0.1,261.11,2020,5,17.02
ORD-2021-0437,2020-05-25 16:00:00,Standard Class,Consumer,West,Furniture,Chairs,1076.11,6,0.0,109.58,2020,5,10.18
ORD-2021-0438,2020-05-26 00:00:00,Second Class,Home Office,South,Technology,Accessories,644.97,14,0.1,113.8,2020,5,17.64
ORD-2021-0439,2020-05-26 08:00:00,Standard Class,Corporate,South,Technology,Copiers,1419.46,7,0.1,233.33,2020,5,16.44
ORD-2021-0440,2020-05-26 16:00:00,First Class,Consumer,South,Office Supplies,Binders,40.07,9,0.0,12.75,2020,5,31.82
ORD-2021-0441,2020-05-27 00:00:00,Same Day,Corporate,West,Technology,Accessories,293.88,14,0.1,54.39,2020,5,18.51
ORD-2021-0442,2020-05-27 08:00:00,Same Day,Corporate,South,Office Supplies,Paper,160.51,8,0.0,35.24,2020,5,21.96
ORD-2021-0443,2020-05-27 16:00:00,Same Day,Corporate,South,Furniture,Chairs,564.8,6,0.0,60.68,2020,5,10.74
ORD-2021-0444,2020-05-28 00:00:00,Standard Class,Corporate,Central,Office Supplies,Fasteners,93.83,3,0.2,17.23,2020,5,18.36
ORD-2021-0445,2020-05-28 08:00:00,Second Class,Corporate,Central,Furniture,Chairs,764.44,8,0.0,70.13,2020,5,9.17
ORD-2021-0446,2020-05-28 16:00:00,Standard Class,Corporate,South,Office Supplies,Paper,62.69,7,0.2,13.8,2020,5,22.01
ORD-2021-0447,2020-05-29 00:00:00,Same Day,Corporate,East,Technology,Copiers,555.87,3,0.1,91.59,2020,5,16.48
ORD-2021-0448,2020-05-29 08:00:00,First Class,Home Office,East,Technology,Machines,924.21,9,0.1,164.09,2020,5,17.75
ORD-2021-0449,2020-05-29 16:00:00,Same Day,Home Office,South,Furniture,Chairs,763.4,12,0.2,51.05,2020,5,6.69
ORD-2021-0450,2020-05-30 00:00:00,First Class,Corporate,East,Furniture,Tables,737.55,2,0.1,49.79,2020,5,6.75
ORD-2021-0451,2020-05-30 08:00:00,Second Class,Corporate,West,Furniture,Tables,348.15,3,0.3,21.82,2020,5,6.27
ORD-2021-0452,2020-05-30 16:00:00,First Class,Home Office,Central,Office Supplies,Fasteners,100.85,2,0.2,19.94,2020,5,19.77
ORD-2021-0453,2020-05-31 00:00:00,Standard Class,Home Office,West,Office Supplies,Storage,66.72,13,0.1,3.37,2020,5,5.05
ORD-2021-0454,2020-05-31 08:00:00,Standard Class,Home Office,Central,Furniture,Chairs,192.24,1,0.3,18.08,2020,5,9.4
ORD-2021-0455,2020-05-31 16:00:00,Standard Class,Corporate,East,Technology,Machines,1179.24,4,0.2,172.08,2020,5,14.59
ORD-2021-0456,2020-06-01 00:00:00,First Class,Consumer,East,Office Supplies,Storage,93.08,5,0.0,14.57,2020,6,15.65
ORD-2021-0457,2020-06-01 08:00:00,Standard Class,Consumer,South,Office Supplies,Paper,75.55,13,0.0,12.29,2020,6,16.27
ORD-2021-0458,2020-06-01 16:00:00,Standard Class,Consumer,East,Office Supplies,Art,178.32,6,0.0,43.16,2020,6,24.2
ORD-2021-0459,2020-06-02 00:00:00,Standard Class,Consumer,East,Furniture,Chairs,572.64,5,0.3,23.91,2020,6,4.18
ORD-2021-0460,2020-06-02 08:00:00,Second Class,Corporate,South,Furniture,Chairs,666.55,1,0.2,53.06,2020,6,7.96
ORD-2021-0461,2020-06-02 16:00:00,First Class,Consumer,South,Furniture,Chairs,257.34,3,0.4,11.78,2020,6,4.58
ORD-2021-0462,2020-06-03 00:00:00,First Class,Home Office,Central,Furniture,Bookcases,346.12,1,0.2,13.29,2020,6,3.84
ORD-2021-0463,2020-06-03 08:00:00,Same Day,Home Office,East,Furniture,Tables,378.72,11,0.1,23.97,2020,6,6.33
ORD-2021-0464,2020-06-03 16:00:00,First Class,Consumer,Central,Technology,Phones,560.63,5,0.0,124.0,2020,6,22.12
ORD-2021-0465,2020-06-04 00:00:00,Second Class,Home Office,Central,Technology,Phones,1026.87,5,0.2,159.12,2020,6,15.5
ORD-2021-0466,2020-06-04 08:00:00,First Class,Corporate,West,Furniture,Tables,943.21,12,0.1,85.56,2020,6,9.07
ORD-2021-0467,2020-06-04 16:00:00,Second Class,Consumer,East,Office Supplies,Fasteners,92.43,11,0.5,3.66,2020,6,3.96
ORD-2021-0468,2020-06-05 00:00:00,Second Class,Consumer,East,Furniture,Furnishings,992.09,13,0.0,94.81,2020,6,9.56
ORD-2021-0469,2020-06-05 08:00:00,First Class,Corporate,West,Technology,Accessories,816.48,6,0.1,144.3,2020,6,17.67
ORD-2021-0470,2020-06-05 16:00:00,Same Day,Home Office,Central,Technology,Accessories,1024.89,8,0.2,144.24,2020,6,14.07
ORD-2021-0471,2020-06-06 00:00:00,Standard Class,Corporate,East,Office Supplies,Paper,88.68,10,0.2,-0.58,2020,6,-0.65
ORD-2021-0472,2020-06-06 08:00:00,Standard Class,Corporate,Central,Technology,Copiers,979.43,12,0.1,176.82,2020,6,18.05
ORD-2021-0473,2020-06-06 16:00:00,First Class,Home Office,West,Furniture,Tables,545.31,1,0.2,51.63,2020,6,9.47
ORD-2021-0474,2020-06-07 00:00:00,First Class,Corporate,South,Office Supplies,Storage,75.38,4,0.0,26.22,2020,6,34.78
ORD-2021-0475,2020-06-07 08:00:00,Second Class,Home Office,Central,Furniture,Chairs,469.66,10,0.2,21.96,2020,6,4.68
ORD-2021-0476,2020-06-07 16:00:00,First Class,Home Office,East,Furniture,Bookcases,931.06,11,0.2,58.81,2020,6,6.32
ORD-2021-0477,2020-06-08 00:00:00,Second Class,Corporate,South,Office Supplies,Fasteners,62.8,1,0.3,-9.94,2020,6,-15.83
ORD-2021-0478,2020-06-08 08:00:00,Same Day,Home Office,Central,Furniture,Furnishings,233.66,9,0.3,28.81,2020,6,12.33
ORD-2021-0479,2020-06-08 16:00:00,First Class,Corporate,Central,Technology,Machines,927.87,11,0.0,182.01,2020,6,19.62
ORD-2021-0480,2020-06-09 00:00:00,Standard Class,Home Office,South,Furniture,Tables,990.34,7,0.0,122.37,2020,6,12.36
ORD-2021-0481,2020-06-09 08:00:00,Standard Class,Consumer,South,Office Supplies,Fasteners,78.21,7,0.5,24.44,2020,6,31.25
ORD-2021-0482,2020-06-09 16:00:00,First Class,Home Office,South,Office Supplies,Fasteners,158.58,12,0.1,24.66,2020,6,15.55
ORD-2021-0483,2020-06-10 00:00:00,Second Class,Home Office,East,Office Supplies,Storage,46.76,5,0.4,-2.41,2020,6,-5.15
ORD-2021-0484,2020-06-10 08:00:00,Standard Class,Corporate,East,Furniture,Furnishings,818.95,7,0.0,86.56,2020,6,10.57
ORD-2021-0485,2020-06-10 16:00:00,Second Class,Home Office,Central,Office Supplies,Storage,83.76,12,0.2,-2.89,2020,6,-3.45
ORD-2021-0486,2020-06-11 00:00:00,First Class,Consumer,Central,Office Supplies,Art,144.8,2,0.3,15.53,2020,6,10.73
ORD-2021-0487,2020-06-11 08:00:00,First Class,Consumer,West,Furniture,Chairs,497.58,14,0.4,14.52,2020,6,2.92
ORD-2021-0488,2020-06-11 16:00:00,Standard Class,Home Office,East,Technology,Machines,598.28,13,0.0,138.17,2020,6,23.09
ORD-2021-0489,2020-06-12 00:00:00,First Class,Home Office,Central,Furniture,Bookcases,211.69,4,0.2,16.43,2020,6,7.76
ORD-2021-0490,2020-06-12 08:00:00,Same Day,Consumer,South,Office Supplies,Storage,43.67,14,0.1,6.43,2020,6,14.72
ORD-2021-0491,2020-06-12 16:00:00,Same Day,Corporate,South,Office Supplies,Paper,114.28,14,0.0,22.26,2020,6,19.48
ORD-2021-0492,2020-06-13 00:00:00,Standard Class,Consumer,East,Furniture,Bookcases,372.68,7,0.2,35.03,2020,6,9.4
ORD-2021-0493,2020-06-13 08:00:00,Same Day,Consumer,South,Technology,Machines,1015.31,3,0.2,137.18,2020,6,13.51
ORD-2021-0494,2020-06-13 16:00:00,Second Class,Home Office,West,Office Supplies,Fasteners,83.92,2,0.4,7.89,2020,6,9.4
ORD-2021-0495,2020-06-14 00:00:00,Standard Class,Home Office,Central,Office Supplies,Binders,83.88,10,0.1,11.43,2020,6,13.63
ORD-2021-0496,2020-06-14 08:00:00,Standard Class,Consumer,Central,Office Supplies,Paper,69.85,2,0.0,2.29,2020,6,3.28
ORD-2021-0497,2020-06-14 16:00:00,Second Class,Corporate,Central,Furniture,Furnishings,327.2,13,0.0,22.76,2020,6,6.96
ORD-2021-0498,2020-06-15 00:00:00,Same Day,Consumer,East,Office Supplies,Art,191.64,1,0.1,35.7,2020,6,18.63
ORD-2021-0499,2020-06-15 08:00:00,Same Day,Consumer,South,Technology,Machines,665.22,5,0.0,130.41,2020,6,19.6
ORD-2021-0500,2020-06-15 16:00:00,Same Day,Corporate,West,Office Supplies,Storage,136.27,12,0.2,21.65,2020,6,15.89
ORD-2021-0501,2020-06-16 00:00:00,Standard Class,Consumer,East,Office Supplies,Art,181.92,6,0.1,37.77,2020,6,20.76
ORD-2021-0502,2020-06-16 08:00:00,Standard Class,Consumer,Central,Technology,Machines,732.67,6,0.4,53.73,2020,6,7.33
ORD-2021-0503,2020-06-16 16:00:00,Same Day,Home Office,West,Office Supplies,Binders,127.15,9,0.4,26.21,2020,6,20.61
ORD-2021-0504,2020-06-17 00:00:00,First Class,Corporate,Central,Furniture,Tables,473.91,4,0.2,42.65,2020,6,9.0
ORD-2021-0505,2020-06-17 08:00:00,Same Day,Home Office,Central,Furniture,Bookcases,693.73,1,0.4,26.4,2020,6,3.81
ORD-2021-0506,2020-06-17 16:00:00,Second Class,Home Office,East,Furniture,Chairs,266.52,6,0.2,21.2,2020,6,7.95
ORD-2021-0507,2020-06-18 00:00:00,Standard Class,Corporate,Central,Technology,Machines,407.9,5,0.1,65.62,2020,6,16.09
ORD-2021-0508,2020-06-18 08:00:00,Second Class,Corporate,West,Office Supplies,Paper,171.74,10,0.0,14.5,2020,6,8.44
ORD-2021-0509,2020-06-18 16:00:00,Second Class,Consumer,Central,Furniture,Chairs,1028.55,6,0.1,87.63,2020,6,8.52
ORD-2021-0510,2020-06-19 00:00:00,Standard Class,Home Office,South,Technology,Accessories,1361.99,3,0.1,234.59,2020,6,17.22
ORD-2021-0511,2020-06-19 08:00:00,First Class,Corporate,Central,Office Supplies,Paper,38.7,2,0.3,-10.81,2020,6,-27.93
ORD-2021-0512,2020-06-19 16:00:00,Same Day,Home Office,East,Technology,Phones,647.15,6,0.1,115.01,2020,6,17.77
ORD-2021-0513,2020-06-20 00:00:00,Second Class,Home Office,West,Furniture,Chairs,791.22,13,0.3,40.71,2020,6,5.15
ORD-2021-0514,2020-06-20 08:00:00,Standard Class,Corporate,East,Furniture,Chairs,362.45,1,0.2,28.75,2020,6,7.93
ORD-2021-0515,2020-06-20 16:00:00,Second Class,Consumer,South,Furniture,Furnishings,981.17,7,0.0,95.61,2020,6,9.74
ORD-2021-0516,2020-06-21 00:00:00,Same Day,Home Office,Central,Technology,Phones,768.85,7,0.5,50.95,2020,6,6.63
ORD-2021-0517,2020-06-21 08:00:00,First Class,Corporate,East,Technology,Phones,938.86,10,0.1,161.87,2020,6,17.24
ORD-2021-0518,2020-06-21 16:00:00,First Class,Consumer,East,Furniture,Chairs,527.71,13,0.1,54.88,2020,6,10.4
ORD-2021-0519,2020-06-22 00:00:00,First Class,Home Office,East,Technology,Phones,780.15,7,0.2,120.07,2020,6,15.39
ORD-2021-0520,2020-06-22 08:00:00,Standard Class,Corporate,East,Furniture,Bookcases,426.96,12,0.0,31.5,2020,6,7.38
ORD-2021-0521,2020-06-22 16:00:00,Standard Class,Home Office,South,Furniture,Furnishings,871.51,11,0.2,53.62,2020,6,6.15
ORD-2021-0522,2020-06-23 00:00:00,First Class,Corporate,South,Office Supplies,Paper,117.11,10,0.1,29.4,2020,6,25.1
ORD-2021-0523,2020-06-23 08:00:00,Same Day,Corporate,Central,Technology,Phones,1461.32,1,0.1,244.77,2020,6,16.75
ORD-2021-0524,2020-06-23 16:00:00,Same Day,Home Office,Central,Furniture,Bookcases,183.42,4,0.4,4.95,2020,6,2.7
ORD-2021-0525,2020-06-24 00:00:00,Standard Class,Home Office,West,Furniture,Bookcases,1069.45,13,0.1,103.77,2020,6,9.7
ORD-2021-0526,2020-06-24 08:00:00,First Class,Corporate,South,Technology,Machines,964.91,7,0.0,189.88,2020,6,19.68
ORD-2021-0527,2020-06-24 16:00:00,Same Day,Consumer,East,Office Supplies,Paper,44.61,11,0.1,-0.21,2020,6,-0.47
ORD-2021-0528,2020-06-25 00:00:00,Same Day,Home Office,East,Office Supplies,Fasteners,28.56,9,0.4,-5.48,2020,6,-19.19
ORD-2021-0529,2020-06-25 08:00:00,Same Day,Corporate,West,Furniture,Furnishings,946.21,5,0.0,116.44,2020,6,12.31
ORD-2021-0530,2020-06-25 16:00:00,Standard Class,Corporate,East,Technology,Copiers,1288.55,13,0.0,255.93,2020,6,19.86
ORD-2021-0531,2020-06-26 00:00:00,First Class,Consumer,West,Office Supplies,Storage,200.43,2,0.0,36.46,2020,6,18.19
ORD-2021-0532,2020-06-26 08:00:00,Second Class,Consumer,Central,Technology,Accessories,458.05,7,0.0,73.92,2020,6,16.14
ORD-2021-0533,2020-06-26 16:00:00,First Class,Consumer,South,Technology,Accessories,247.35,10,0.3,20.96,2020,6,8.47
ORD-2021-0534,2020-06-27 00:00:00,First Class,Home Office,West,Furniture,Tables,566.86,1,0.2,37.72,2020,6,6.65
ORD-2021-0535,2020-06-27 08:00:00,Standard Class,Corporate,East,Office Supplies,Art,105.77,7,0.1,31.97,2020,6,30.23
ORD-2021-0536,2020-06-27 16:00:00,Same Day,Corporate,West,Furniture,Bookcases,529.56,6,0.2,45.59,2020,6,8.61
ORD-2021-0537,2020-06-28 00:00:00,Same Day,Corporate,Central,Office Supplies,Fasteners,214.49,7,0.1,45.51,2020,6,21.22
ORD-2021-0538,2020-06-28 08:00:00,Standard Class,Consumer,East,Office Supplies,Art,140.49,14,0.4,9.51,2020,6,6.77
ORD-2021-0539,2020-06-28 16:00:00,Standard Class,Corporate,Central,Office Supplies,Storage,137.08,13,0.4,17.1,2020,6,12.47
ORD-2021-0540,2020-06-29 00:00:00,Standard Class,Home Office,Central,Office Supplies,Storage,177.09,10,0.1,20.14,2020,6,11.37
ORD-2021-0541,2020-06-29 08:00:00,Standard Class,Consumer,West,Office Supplies,Binders,77.68,3,0.3,30.49,2020,6,39.25
ORD-2021-0542,2020-06-29 16:00:00,Standard Class,Consumer,Central,Technology,Phones,734.56,3,0.2,109.38,2020,6,14.89
ORD-2021-0543,2020-06-30 00:00:00,Second Class,Consumer,East,Furniture,Chairs,749.62,7,0.0,83.63,2020,6,11.16
ORD-2021-0544,2020-06-30 08:00:00,First Class,Consumer,Central,Technology,Accessories,1545.8,13,0.0,298.42,2020,6,19.31
ORD-2021-0545,2020-06-30 16:00:00,First Class,Home Office,Central,Office Supplies,Binders,48.37,2,0.1,23.1,2020,6,47.76
ORD-2021-0546,2020-07-01 00:00:00,First Class,Corporate,West,Furniture,Bookcases,499.44,1,0.2,30.36,2020,7,6.08
ORD-2021-0547,2020-07-01 08:00:00,Same Day,Home Office,Central,Office Supplies,Binders,33.91,9,0.4,-6.13,2020,7,-18.08
ORD-2021-0548,2020-07-01 16:00:00,Second Class,Corporate,South,Furniture,Bookcases,571.73,9,0.2,39.63,2020,7,6.93
ORD-2021-0549,2020-07-02 00:00:00,First Class,Home Office,West,Technology,Copiers,1153.85,7,0.3,126.3,2020,7,10.95
ORD-2021-0550,2020-07-02 08:00:00,Same Day,Consumer,West,Furniture,Tables,785.99,7,0.2,44.23,2020,7,5.63
ORD-2021-0551,2020-07-02 16:00:00,Second Class,Consumer,East,Furniture,Furnishings,299.49,3,0.3,7.52,2020,7,2.51
ORD-2021-0552,2020-07-03 00:00:00,Second Class,Home Office,East,Furniture,Furnishings,940.79,10,0.2,56.12,2020,7,5.97
ORD-2021-0553,2020-07-03 08:00:00,Same Day,Home Office,East,Furniture,Bookcases,780.62,2,0.1,56.72,2020,7,7.27
ORD-2021-0554,2020-07-03 16:00:00,Second Class,Corporate,East,Furniture,Furnishings,189.38,11,0.1,12.22,2020,7,6.45
ORD-2021-0555,2020-07-04 00:00:00,Same Day,Home Office,South,Office Supplies,Fasteners,63.76,7,0.3,-5.12,2020,7,-8.03
ORD-2021-0556,2020-07-04 08:00:00,First Class,Home Office,West,Furniture,Chairs,460.71,9,0.0,39.16,2020,7,8.5
ORD-2021-0557,2020-07-04 16:00:00,Same Day,Corporate,Central,Furniture,Bookcases,188.48,1,0.3,20.82,2020,7,11.05
ORD-2021-0558,2020-07-05 00:00:00,Second Class,Corporate,East,Technology,Phones,1739.74,13,0.0,356.18,2020,7,20.47
ORD-2021-0559,2020-07-05 08:00:00,First Class,Corporate,East,Furniture,Tables,610.43,14,0.1,41.39,2020,7,6.78
ORD-2021-0560,2020-07-05 16:00:00,First Class,Home Office,East,Technology,Copiers,1150.61,4,0.3,136.15,2020,7,11.83
ORD-2021-0561,2020-07-06 00:00:00,Standard Class,Corporate,Central,Office Supplies,Binders,104.44,6,0.0,6.45,2020,7,6.18
ORD-2021-0562,2020-07-06 08:00:00,Standard Class,Consumer,East,Furniture,Tables,325.23,7,0.0,56.81,2020,7,17.47
ORD-2021-0563,2020-07-06 16:00:00,Second Class,Consumer,Central,Technology,Phones,910.35,10,0.1,167.76,2020,7,18.43
ORD-2021-0564,2020-07-07 00:00:00,Same Day,Consumer,West,Technology,Copiers,329.65,7,0.3,30.66,2020,7,9.3
ORD-2021-0565,2020-07-07 08:00:00,Same Day,Home Office,West,Office Supplies,Storage,137.2,10,0.0,38.13,2020,7,27.79
ORD-2021-0566,2020-07-07 16:00:00,Second Class,Consumer,West,Furniture,Tables,672.18,2,0.4,12.88,2020,7,1.92
ORD-2021-0567,2020-07-08 00:00:00,First Class,Home Office,South,Furniture,Chairs,720.77,14,0.0,72.68,2020,7,10.08
ORD-2021-0568,2020-07-08 08:00:00,Second Class,Home Office,Central,Technology,Phones,612.37,4,0.5,28.78,2020,7,4.7
ORD-2021-0569,2020-07-08 16:00:00,Second Class,Consumer,East,Furniture,Tables,213.98,5,0.4,0.21,2020,7,0.1
ORD-2021-0570,2020-07-09 00:00:00,First Class,Corporate,East,Technology,Machines,329.04,14,0.1,51.25,2020,7,15.58
ORD-2021-0571,2020-07-09 08:00:00,Same Day,Home Office,East,Furniture,Furnishings,279.73,12,0.1,18.11,2020,7,6.47
ORD-2021-0572,2020-07-09 16:00:00,Second Class,Consumer,East,Technology,Accessories,1078.02,1,0.1,171.95,2020,7,15.95
ORD-2021-0573,2020-07-10 00:00:00,Same Day,Home Office,South,Furniture,Furnishings,236.01,1,0.2,7.94,2020,7,3.36
ORD-2021-0574,2020-07-10 08:00:00,Second Class,Corporate,East,Office Supplies,Binders,115.2,10,0.0,14.38,2020,7,12.48
ORD-2021-0575,2020-07-10 16:00:00,First Class,Corporate,South,Furniture,Bookcases,750.09,3,0.0,83.58,2020,7,11.14
ORD-2021-0576,2020-07-11 00:00:00,First Class,Consumer,Central,Furniture,Tables,588.65,10,0.0,49.54,2020,7,8.42
ORD-2021-0577,2020-07-11 08:00:00,Standard Class,Home Office,West,Office Supplies,Fasteners,65.46,3,0.1,1.69,2020,7,2.58
ORD-2021-0578,2020-07-11 16:00:00,First Class,Home Office,East,Furniture,Tables,473.79,12,0.0,55.79,2020,7,11.78
ORD-2021-0579,2020-07-12 00:00:00,Standard Class,Home Office,West,Office Supplies,Paper,180.53,8,0.2,35.29,2020,7,19.55
ORD-2021-0580,2020-07-12 08:00:00,Second Class,Home Office,Central,Furniture,Bookcases,437.99,9,0.5,18.99,2020,7,4.34
ORD-2021-0581,2020-07-12 16:00:00,Same Day,Consumer,Central,Technology,Accessories,939.66,14,0.1,168.9,2020,7,17.97
ORD-2021-0582,2020-07-13 00:00:00,First Class,Corporate,East,Technology,Machines,287.17,11,0.1,68.19,2020,7,23.75
ORD-2021-0583,2020-07-13 08:00:00,First Class,Consumer,Central,Furniture,Chairs,1073.17,12,0.1,89.66,2020,7,8.35
ORD-2021-0584,2020-07-13 16:00:00,First Class,Home Office,West,Furniture,Bookcases,610.02,1,0.3,18.97,2020,7,3.11
ORD-2021-0585,2020-07-14 00:00:00,Second Class,Home Office,East,Furniture,Chairs,310.15,14,0.4,15.12,2020,7,4.88
ORD-2021-0586,2020-07-14 08:00:00,Standard Class,Corporate,South,Technology,Machines,1133.23,11,0.3,117.97,2020,7,10.41
ORD-2021-0587,2020-07-14 16:00:00,Second Class,Home Office,East,Furniture,Furnishings,229.22,2,0.5,-3.84,2020,7,-1.68
ORD-2021-0588,2020-07-15 00:00:00,Same Day,Consumer,West,Technology,Copiers,1116.02,10,0.0,224.2,2020,7,20.09
ORD-2021-0589,2020-07-15 08:00:00,Second Class,Consumer,East,Office Supplies,Paper,117.05,2,0.3,24.75,2020,7,21.14
ORD-2021-0590,2020-07-15 16:00:00,Same Day,Corporate,East,Technology,Machines,505.28,4,0.2,62.38,2020,7,12.35
ORD-2021-0591,2020-07-16 00:00:00,First Class,Consumer,West,Technology,Machines,1767.6,2,0.0,366.26,2020,7,20.72
ORD-2021-0592,2020-07-16 08:00:00,Same Day,Consumer,East,Office Supplies,Fasteners,113.78,7,0.4,1.48,2020,7,1.3
ORD-2021-0593,2020-07-16 16:00:00,Same Day,Consumer,East,Technology,Accessories,1136.72,13,0.0,224.9,2020,7,19.78
ORD-2021-0594,2020-07-17 00:00:00,Standard Class,Consumer,West,Furniture,Bookcases,304.48,9,0.2,25.18,2020,7,8.27
ORD-2021-0595,2020-07-17 08:00:00,Same Day,Home Office,Central,Furniture,Tables,253.86,7,0.0,21.51,2020,7,8.47
ORD-2021-0596,2020-07-17 16:00:00,Same Day,Consumer,West,Technology,Copiers,702.08,12,0.1,101.59,2020,7,14.47
ORD-2021-0597,2020-07-18 00:00:00,Second Class,Corporate,East,Furniture,Bookcases,762.55,6,0.2,62.65,2020,7,8.22
ORD-2021-0598,2020-07-18 08:00:00,First Class,Corporate,South,Technology,Machines,633.6,10,0.1,101.48,2020,7,16.02
ORD-2021-0599,2020-07-18 16:00:00,Second Class,Consumer,South,Furniture,Tables,665.6,1,0.1,64.03,2020,7,9.62
ORD-2021-0600,2020-07-19 00:00:00,Second Class,Corporate,West,Furniture,Bookcases,927.95,11,0.0,80.15,2020,7,8.64
ORD-2021-0601,2020-07-19 08:00:00,First Class,Consumer,South,Technology,Accessories,323.34,10,0.3,24.63,2020,7,7.62
ORD-2021-0602,2020-07-19 16:00:00,First Class,Corporate,East,Furniture,Bookcases,885.3,9,0.0,97.15,2020,7,10.97
ORD-2021-0603,2020-07-20 00:00:00,Same Day,Corporate,East,Technology,Phones,394.03,5,0.1,70.39,2020,7,17.86
ORD-2021-0604,2020-07-20 08:00:00,Same Day,Consumer,West,Furniture,Tables,699.08,11,0.4,23.58,2020,7,3.37
ORD-2021-0605,2020-07-20 16:00:00,Standard Class,Consumer,East,Furniture,Bookcases,481.88,5,0.3,30.05,2020,7,6.24
ORD-2021-0606,2020-07-21 00:00:00,Second Class,Home Office,Central,Office Supplies,Storage,63.12,6,0.1,3.87,2020,7,6.13
ORD-2021-0607,2020-07-21 08:00:00,First Class,Consumer,East,Office Supplies,Art,86.78,9,0.2,16.29,2020,7,18.77
